target_id,source_name,ra_hms,dec_dms,ra_deg,dec_deg,velocity_km_s,eligible_gbt,eligible_eff,eligible_srt,gbt_group,status,assigned_telescope,spectrum_url,observations_count,notes
wiseaj131038-7,WISEAJ131038.7,13:10:38.7,-09:55:52.9,197.66125,-9.93136111,1165.0,False,True,True,,unobserved,,,0,
sdssj131051-06,SDSSJ131051.06,13:10:51.1,+36:56:23.4,197.71291667,36.93983333,1024.7,True,True,True,Group07,unobserved,,,0,
wiseaj131115-7,WISEAJ131115.7,13:11:15.8,+36:59:11.4,197.81583333,36.9865,1041.0,True,True,True,Group07,unobserved,,,0,
wiseaj131126-8,WISEAJ131126.8,13:11:26.9,+37:18:42.8,197.86208333,37.31188889,966.9,True,True,True,Group07,unobserved,,,0,
ngc5014,NGC5014,13:11:31.2,+36:16:55.2,197.88,36.282,1135.2,False,True,True,,unobserved,,,0,
sdssj131141-36,SDSSJ131141.36,13:11:41.4,+40:51:45.5,197.9225,40.86263889,604.0,True,True,True,Group17,unobserved,,,0,
kug1309-362,KUG1309+362,13:11:43.1,+35:57:38.6,197.92958333,35.96072222,1136.7,False,True,True,,unobserved,,,0,
ugc08276,UGC08276,13:12:06.5,+05:28:32.2,198.02708333,5.47561111,912.9,True,True,True,Group07,unobserved,,,0,
ic4213,IC4213,13:12:11.2,+35:40:12.3,198.04666667,35.67008333,815.1,True,True,True,Group07,unobserved,,,0,
ngc5023,NGC5023,13:12:12.6,+44:02:28.4,198.0525,44.04122222,407.1,True,True,True,Group17,unobserved,,,0,
kug1309-269,KUG1309+269,13:12:17.6,+26:41:09.3,198.07333333,26.68591667,778.5,True,True,True,Group07,unobserved,,,0,
ugc08285,UGC08285,13:12:33.3,+07:11:03.4,198.13875,7.18427778,904.4,True,True,True,Group07,unobserved,,,0,
wiseaj131245-1,WISEAJ131245.1,13:12:45.1,+37:56:10.2,198.18791667,37.93616667,1104.6,False,True,True,,unobserved,,,0,
cgcg217-018,CGCG217-018,13:12:51.8,+40:32:35.6,198.21583333,40.54322222,562.1,True,True,True,Group17,unobserved,,,0,
ugca337,UGCA337,13:12:58.9,+41:47:08.1,198.24541667,41.78558333,535.4,True,True,True,Group17,unobserved,,,0,
holmbergviii,HolmbergVIII,13:13:17.7,+36:12:50.7,198.32375,36.21408333,944.0,True,True,True,Group07,unobserved,,,0,
sdssj131318-79,SDSSJ131318.79,13:13:18.8,+31:24:49.5,198.32833333,31.41375,800.0,True,True,True,Group07,unobserved,,,0,
ugc08298,UGC08298,13:13:19.6,+10:11:38.1,198.33166667,10.19391667,1156.9,False,True,True,,unobserved,,,0,
ugc08313,UGC08313,13:13:53.9,+42:12:31.0,198.47458333,42.20861111,592.7,True,True,True,Group17,unobserved,,,0,
ugc08314,UGC08314,13:14:01.0,+36:19:07.8,198.50416667,36.31883333,935.1,True,True,True,Group07,unobserved,,,0,
ugc08315ned02,UGC08315NED02,13:14:10.8,+39:08:55.0,198.545,39.14861111,1147.0,False,True,True,,unobserved,,,0,
ugc08320,UGC08320,13:14:26.1,+45:55:29.8,198.60875,45.92494444,191.9,True,True,True,Group17,unobserved,,,0,
sdssj131436-25,SDSSJ131436.25,13:14:36.2,+35:50:58.7,198.65083333,35.84963889,1138.0,False,True,True,,unobserved,,,0,
wiseaj131447-7,WISEAJ131447.7,13:14:47.8,+41:21:58.8,198.69916667,41.36633333,1230.4,False,True,True,,unobserved,,,0,
ugc08323,UGC08323,13:14:48.4,+34:52:51.8,198.70166667,34.88105556,863.1,True,True,True,Group07,unobserved,,,0,
wiseaj131450-7,WISEAJ131450.7,13:14:50.7,-22:03:54.4,198.71125,-22.06511111,1384.1,False,False,True,,unobserved,,,0,
wiseaj131454-8,WISEAJ131454.8,13:14:54.9,+42:02:40.4,198.72875,42.04455556,299.8,True,True,True,Group17,unobserved,,,0,
ugca342,UGCA342,13:15:06.8,+42:00:03.6,198.77833333,42.001,387.9,True,True,True,Group17,unobserved,,,0,
ugc08331,UGC08331,13:15:30.7,+47:29:47.4,198.87791667,47.4965,259.9,True,True,True,Group17,unobserved,,,0,
ngc5042,NGC5042,13:15:31.1,-23:59:01.0,198.87958333,-23.98361111,1390.1,False,False,True,,unobserved,,,0,
messier063,MESSIER063,13:15:49.3,+42:01:45.6,198.95541667,42.02933333,500.1,True,True,True,Group17,unobserved,,,0,
ugc08333,UGC08333,13:15:53.8,+25:26:08.0,198.97416667,25.43555556,941.0,True,True,True,Group07,unobserved,,,0,
cgcg101-017,CGCG101-017,13:15:56.3,+17:45:38.1,198.98458333,17.76058333,973.8,True,True,True,Group07,unobserved,,,0,
wiseaj131610-6,WISEAJ131610.6,13:16:10.6,+25:40:23.9,199.04416667,25.67330556,988.6,True,True,True,Group07,unobserved,,,0,
ngc5058,NGC5058,13:16:52.3,+12:32:54.0,199.21791667,12.54833333,958.1,True,True,True,Group07,unobserved,,,0,
cgcg189-050,CGCG189-050,13:17:04.8,+37:57:10.0,199.27,37.95277778,323.6,True,True,True,Group07,unobserved,,,0,
wiseaj131711-4,WISEAJ131711.4,13:17:11.4,+01:09:07.9,199.2975,1.15219444,1199.0,False,True,True,,unobserved,,,0,
wiseaj131740-8,WISEAJ131740.8,13:17:40.9,+35:27:59.7,199.42041667,35.46658333,326.0,True,True,True,Group07,unobserved,,,0,
um559a,UM559A,13:17:46.2,-01:02:15.9,199.4425,-1.03775,1284.8,False,True,True,,unobserved,,,0,
ddo171,DDO171,13:18:41.2,-08:26:47.0,199.67166667,-8.44638889,1305.0,False,True,True,,unobserved,,,0,
ugc08365,UGC08365,13:18:45.1,+41:56:58.7,199.68791667,41.94963889,1247.0,False,True,True,,unobserved,,,0,
ngc5068,NGC5068,13:18:54.8,-21:02:19.7,199.72833333,-21.03880556,670.0,True,False,True,Group07,unobserved,,,0,
wiseaj131858-2,WISEAJ131858.2,13:18:58.2,+33:28:59.5,199.7425,33.48319444,869.4,True,True,True,Group07,unobserved,,,0,
ngc5103,NGC5103,13:20:30.1,+43:05:02.2,200.12541667,43.08394444,1272.9,False,True,True,,unobserved,,,0,
wiseaj132031-6,WISEAJ132031.6,13:20:31.7,+43:51:55.0,200.13208333,43.86527778,1221.0,False,True,True,,unobserved,,,0,
ugc08382,UGC08382,13:20:32.5,+05:24:23.8,200.13541667,5.40661111,964.1,True,True,True,Group07,unobserved,,,0,
ugc08385,UGC08385,13:20:38.2,+09:47:15.3,200.15916667,9.78758333,1132.9,False,True,True,,unobserved,,,0,
wiseaj132042-5,WISEAJ132042.5,13:20:42.5,-21:46:04.6,200.17708333,-21.76794444,1340.1,False,False,True,,unobserved,,,0,
wiseaj132044-5,WISEAJ132044.5,13:20:44.6,+43:03:38.3,200.18583333,43.06063889,1311.6,False,True,True,,unobserved,,,0,
kug1318-226,KUG1318+226,13:20:46.3,+22:23:41.0,200.19291667,22.39472222,1055.2,True,True,True,Group07,unobserved,,,0,
wiseaj132047-2,WISEAJ132047.2,13:20:47.2,+22:02:17.5,200.19666667,22.03819444,789.2,True,True,True,Group07,unobserved,,,0,
wiseaj132106-6,WISEAJ132106.6,13:21:06.6,+38:59:16.1,200.2775,38.98780556,1013.0,True,True,True,Group17,unobserved,,,0,
ngc5099,NGC5099,13:21:19.6,-13:02:31.6,200.33166667,-13.04211111,1322.7,False,True,True,,unobserved,,,0,
ngc5107,NGC5107,13:21:24.7,+38:32:15.2,200.35291667,38.53755556,946.1,True,True,True,Group17,unobserved,,,0,
ngc5112,NGC5112,13:21:56.4,+38:44:04.5,200.485,38.73458333,974.0,True,True,True,Group17,unobserved,,,0,
wiseaj132207-9,WISEAJ132207.9,13:22:07.9,-00:37:08.1,200.53291667,-0.61891667,1349.1,False,True,True,,unobserved,,,0,
wiseaj132227-5,WISEAJ132227.5,13:22:27.6,+35:12:19.1,200.615,35.20530556,705.2,True,True,True,Group07,unobserved,,,0,
galexascj13224,GALEXASCJ13224,13:22:44.3,-28:57:11.4,200.68458333,-28.95316667,991.1,True,False,True,Group07,unobserved,,,0,
ugc08412,UGC08412,13:22:52.1,+35:09:17.8,200.71708333,35.15494444,740.6,True,True,True,Group07,unobserved,,,0,
wiseaj132443-7,WISEAJ132443.7,13:24:43.8,+06:12:32.8,201.1825,6.20911111,830.0,True,True,True,Group07,unobserved,,,0,
ugca354,UGCA354,13:24:49.4,+42:29:36.9,201.20583333,42.49358333,1105.0,False,True,True,,unobserved,,,0,
wiseaj132459-0,WISEAJ132459.0,13:24:59.1,-04:10:54.3,201.24625,-4.18175,1139.2,False,True,True,,unobserved,,,0,
6dfj1325101-12,6dFJ1325101-12,13:25:09.5,-12:25:46.0,201.28958333,-12.42944444,1169.8,False,True,True,,unobserved,,,0,
ngc5145,NGC5145,13:25:14.0,+43:16:02.1,201.30833333,43.26725,1226.0,False,True,True,,unobserved,,,0,
sdssj132517-69,SDSSJ132517.69,13:25:17.7,+05:32:31.6,201.32375,5.54211111,989.0,True,True,True,Group07,unobserved,,,0,
wiseaj132548-6,WISEAJ132548.6,13:25:48.6,-11:36:38.1,201.4525,-11.61058333,1220.3,False,True,True,,unobserved,,,0,
ugca357,UGCA357,13:26:12.3,+37:46:01.4,201.55125,37.76705556,1165.0,False,True,True,,unobserved,,,0,
ngc5147,NGC5147,13:26:19.7,+02:06:04.0,201.58208333,2.10111111,1092.1,True,True,True,Group07,unobserved,,,0,
wiseaj132636-6,WISEAJ132636.6,13:26:36.6,-09:28:31.0,201.6525,-9.47527778,1218.1,False,True,True,,unobserved,,,0,
ugc08449,UGC08449,13:26:36.6,+42:45:51.3,201.6525,42.76425,1230.0,False,True,True,,unobserved,,,0,
ugc08450,UGC08450,13:27:01.4,+10:03:23.0,201.75583333,10.05638889,1049.0,True,True,True,Group07,unobserved,,,0,
mcg-07-28-012,MCG+07-28-012,13:27:02.6,+42:46:49.2,201.76083333,42.78033333,1276.0,False,True,True,,unobserved,,,0,
mcg-08-25-002,MCG+08-25-002,13:27:24.6,+45:26:19.4,201.8525,45.43872222,1263.5,False,True,True,,unobserved,,,0,
lcrsb132454-1,LCRSB132454.1-,13:27:30.3,-05:46:37.8,201.87625,-5.77716667,959.0,True,True,True,Group07,unobserved,,,0,
sdssj132811-81,SDSSJ132811.81,13:28:11.9,+02:16:47.7,202.04958333,2.27991667,1021.1,True,True,True,Group07,unobserved,,,0,
wiseaj132834-4,WISEAJ132834.4,13:28:34.4,+33:08:50.7,202.14333333,33.14741667,750.0,True,True,True,Group07,unobserved,,,0,
2masxj13292099,2MASXJ13292099,13:29:21.2,-21:10:45.1,202.33833333,-21.17919444,650.0,True,False,True,Group07,unobserved,,,0,
ngc5204,NGC5204,13:29:36.5,+58:25:07.4,202.40208333,58.41872222,200.9,True,True,True,Group17,unobserved,,,0,
ugc08489,UGC08489,13:29:39.1,+45:23:14.8,202.41291667,45.38744444,1302.0,False,True,True,,unobserved,,,0,
wiseaj132955-9,WISEAJ132955.9,13:29:55.9,+58:34:39.9,202.48291667,58.57775,299.8,True,True,True,Group17,unobserved,,,0,
ugc08508,UGC08508,13:30:44.4,+54:54:41.0,202.685,54.91138889,60.6,True,True,True,Group17,unobserved,,,0,
wiseaj133047-8,WISEAJ133047.8,13:30:47.8,+39:54:45.7,202.69916667,39.91269444,1236.5,False,True,True,,unobserved,,,0,
ugc08507,UGC08507,13:30:58.7,+19:26:17.0,202.74458333,19.43805556,997.1,True,True,True,Group07,unobserved,,,0,
sdssj133108-40,SDSSJ133108.40,13:31:08.4,+44:54:07.4,202.785,44.90205556,1290.3,False,True,True,,unobserved,,,0,
sdssj133134-02,SDSSJ133134.02,13:31:34.0,+02:11:19.0,202.89166667,2.18861111,1135.0,False,True,True,,unobserved,,,0,
ngc5229,NGC5229,13:34:02.9,+47:54:53.6,203.51208333,47.91488889,358.9,True,True,True,Group17,unobserved,,,0,
sdssj133406-93,SDSSJ133406.93,13:34:06.9,+09:15:43.3,203.52875,9.26202778,1112.0,False,True,True,,unobserved,,,0,
ngc5238,NGC5238,13:34:42.5,+51:36:49.2,203.67708333,51.61366667,228.5,True,True,True,Group17,unobserved,,,0,
wiseaj133446-9,WISEAJ133446.9,13:34:46.9,+37:47:48.6,203.69541667,37.79683333,299.8,True,True,True,Group07,unobserved,,,0,
wiseaj133529-3,WISEAJ133529.3,13:35:29.3,+51:54:55.4,203.87208333,51.91538889,299.8,True,True,True,Group17,unobserved,,,0,
ugc08578,UGC08578,13:35:35.6,+29:13:00.9,203.89833333,29.21691667,852.9,True,True,True,Group07,unobserved,,,0,
wiseaj133542-0,WISEAJ133542.0,13:35:42.1,+49:10:35.9,203.92541667,49.17663889,633.4,True,True,True,Group17,unobserved,,,0,
ugc08575,UGC08575,13:35:45.5,+08:58:08.7,203.93958333,8.96908333,1162.9,False,True,True,,unobserved,,,0,
fgc1642,FGC1642,13:36:02.7,+08:11:04.2,204.01125,8.1845,1245.0,False,True,True,,unobserved,,,0,
sdssj133625-55,SDSSJ133625.55,13:36:25.6,+18:17:53.5,204.10666667,18.29819444,954.1,True,True,True,Group07,unobserved,,,0,
ugca365,UGCA365,13:36:31.3,-29:14:03.5,204.13041667,-29.23430556,572.6,True,False,True,Group07,unobserved,,,0,
mcg-08-25-028,MCG+08-25-028,13:36:45.0,+44:35:57.4,204.1875,44.59927778,476.7,True,True,True,Group17,unobserved,,,0,
messier083,MESSIER083,13:37:00.9,-29:51:55.5,204.25375,-29.86541667,512.9,True,False,True,Group07,unobserved,,,0,
eso444-g084,ESO444-G084,13:37:19.9,-28:02:38.8,204.33291667,-28.04411111,587.0,True,False,True,Group07,unobserved,,,0,
ugc08614,UGC08614,13:37:26.2,+07:38:40.0,204.35916667,7.64444444,1045.4,True,True,True,Group07,unobserved,,,0,
ngc5248,NGC5248,13:37:32.0,+08:53:06.9,204.38333333,8.88525,1150.9,False,True,True,,unobserved,,,0,
ngc5247,NGC5247,13:38:03.0,-17:53:03.1,204.5125,-17.88419444,1356.0,False,True,True,,unobserved,,,0,
ddo180,DDO180,13:38:10.3,-09:48:07.5,204.54291667,-9.80208333,1298.1,False,True,True,,unobserved,,,0,
ugc08629,UGC08629,13:38:30.6,+08:26:32.4,204.6275,8.44233333,1021.1,True,True,True,Group07,unobserved,,,0,
wiseaj133850-7,WISEAJ133850.7,13:38:50.8,+08:06:29.1,204.71166667,8.10808333,1188.1,False,True,True,,unobserved,,,0,
wiseaj133922-3,WISEAJ133922.3,13:39:22.4,+31:14:57.5,204.84333333,31.24930556,703.0,True,True,True,Group07,unobserved,,,0,
wiseaj133931-5,WISEAJ133931.5,13:39:31.5,+39:25:59.6,204.88125,39.43322222,683.1,True,True,True,Group17,unobserved,,,0,
wiseaj133942-7,WISEAJ133942.7,13:39:42.7,+39:08:10.6,204.92791667,39.13627778,671.8,True,True,True,Group17,unobserved,,,0,
sdssj133945-08,SDSSJ133945.08,13:39:45.1,+39:08:09.4,204.93791667,39.13594444,682.0,True,True,True,Group17,unobserved,,,0,
ugc08651,UGC08651,13:39:53.8,+40:44:20.7,204.97416667,40.73908333,201.8,True,True,True,Group17,unobserved,,,0,
ic4316,IC4316,13:40:18.5,-28:53:29.9,205.07708333,-28.89163889,581.9,True,False,True,Group07,unobserved,,,0,
wiseaj134112-3,WISEAJ134112.3,13:41:12.3,+55:35:09.2,205.30125,55.58588889,714.1,True,True,True,Group17,unobserved,,,0,
ugca371,UGCA371,13:41:19.3,+43:17:29.0,205.33041667,43.29138889,1241.0,False,True,True,,unobserved,,,0,
wiseaj134134-8,WISEAJ134134.8,13:41:34.8,+38:31:44.7,205.395,38.52908333,1352.0,False,True,True,,unobserved,,,0,
ngc5264,NGC5264,13:41:36.7,-29:54:47.1,205.40291667,-29.91308333,477.9,True,False,True,Group07,unobserved,,,0,
ugc08667,UGC08667,13:41:42.4,+38:29:56.6,205.42666667,38.49905556,1368.0,False,True,True,,unobserved,,,0,
ugca372,UGCA372,13:41:56.5,+30:31:09.7,205.48541667,30.51936111,958.2,True,True,True,Group07,unobserved,,,0,
wiseaj134357-1,WISEAJ134357.1,13:43:57.1,+36:19:59.4,205.98791667,36.33316667,929.4,True,True,True,Group07,unobserved,,,0,
sdssj134506-51,SDSSJ134506.51,13:45:06.5,+06:31:10.4,206.27708333,6.51955556,1017.0,True,True,True,Group07,unobserved,,,0,
kug1344-214,KUG1344+214,13:46:28.1,+21:09:57.4,206.61708333,21.16594444,918.9,True,True,True,Group07,unobserved,,,0,
wiseaj134722-1,WISEAJ134722.1,13:47:22.1,+38:18:10.0,206.84208333,38.30277778,1339.0,False,True,True,,unobserved,,,0,
wiseaj134731-3,WISEAJ134731.3,13:47:31.4,+39:22:28.0,206.88083333,39.37444444,1276.0,False,True,True,,unobserved,,,0,
wiseaj134736-6,WISEAJ134736.6,13:47:36.6,+33:12:25.3,206.9025,33.20702778,770.0,True,True,True,Group07,unobserved,,,0,
wiseaj134757-4,WISEAJ134757.4,13:47:57.4,+04:18:49.5,206.98916667,4.31375,1048.0,True,True,True,Group07,unobserved,,,0,
ngc5300,NGC5300,13:48:16.0,+03:57:03.1,207.06666667,3.95086111,1171.0,False,True,True,,unobserved,,,0,
sdssj134822-75,SDSSJ134822.75,13:48:22.8,+08:12:41.8,207.095,8.21161111,1160.0,False,True,True,,unobserved,,,0,
wiseaj134837-1,WISEAJ134837.1,13:48:37.4,+58:18:03.6,207.15583333,58.301,299.8,True,True,True,Group17,unobserved,,,0,
galexascj13490,GALEXASCJ13490,13:49:09.7,-12:45:42.8,207.29041667,-12.76188889,1393.9,False,True,True,,unobserved,,,0,
wiseaj134913-6,WISEAJ134913.6,13:49:13.6,+22:35:24.2,207.30666667,22.59005556,946.3,True,True,True,Group07,unobserved,,,0,
ugc08756,UGC08756,13:50:35.9,+42:32:28.4,207.64958333,42.54122222,1323.0,False,True,True,,unobserved,,,0,
ugc08760,UGC08760,13:50:50.7,+38:01:08.4,207.71125,38.019,193.1,True,True,True,Group07,unobserved,,,0,
wiseaj135205-6,WISEAJ135205.6,13:52:05.6,+05:45:53.9,208.02333333,5.76497222,984.0,True,True,True,Group07,unobserved,,,0,
ngc5334,NGC5334,13:52:54.5,-01:06:52.0,208.22708333,-1.11444444,1385.9,False,True,True,,unobserved,,,0,
ugc08799,UGC08799,13:53:19.9,+05:46:17.9,208.33291667,5.77163889,1046.0,True,True,True,Group07,unobserved,,,0,
ngc5338,NGC5338,13:53:26.6,+05:12:27.6,208.36083333,5.20766667,809.8,True,True,True,Group07,unobserved,,,0,
galexascj13535,GALEXASCJ13535,13:53:53.8,+04:53:16.1,208.47416667,4.88780556,1279.8,False,True,True,,unobserved,,,0,
wiseaj135407-4,WISEAJ135407.4,13:54:07.4,+53:47:12.8,208.53083333,53.78688889,297.0,True,True,True,Group17,unobserved,,,0,
galexascj13543,GALEXASCJ13543,13:54:33.6,+04:14:38.3,208.64,4.24397222,287.2,True,True,True,Group07,unobserved,,,0,
holmbergiv,HolmbergIV,13:54:45.8,+53:54:11.9,208.69083333,53.90330556,143.9,True,True,True,Group17,unobserved,,,0,
ngc5356,NGC5356,13:54:58.4,+05:20:01.1,208.74333333,5.33363889,1370.7,False,True,True,,unobserved,,,0,
sdssj135502-70,SDSSJ135502.70,13:55:02.7,+05:05:25.2,208.76125,5.09033333,1396.7,False,True,True,,unobserved,,,0,
eso510-g015,ESO510-G015,13:55:03.7,-23:12:53.6,208.76541667,-23.21488889,1356.6,False,False,True,,unobserved,,,0,
wiseaj135522-3,WISEAJ135522.3,13:55:22.4,-00:52:37.0,208.84333333,-0.87694444,1388.0,False,True,True,,unobserved,,,0,
ugc08839,UGC08839,13:55:25.0,+17:47:41.8,208.85416667,17.79494444,956.9,True,True,True,Group07,unobserved,,,0,
ngc5360,NGC5360,13:55:38.8,+04:59:06.4,208.91166667,4.98511111,1179.3,False,True,True,,unobserved,,,0,
ngc5363,NGC5363,13:56:07.2,+05:15:17.2,209.03,5.25477778,1138.9,False,True,True,,unobserved,,,0,
wiseaj135625-3,WISEAJ135625.3,13:56:25.4,+04:19:35.4,209.10583333,4.3265,1099.1,True,True,True,Group07,unobserved,,,0,
ugc08857,UGC08857,13:56:26.6,+04:23:48.3,209.11083333,4.39675,1109.6,False,True,True,,unobserved,,,0,
wiseaj135714-0,WISEAJ135714.0,13:57:14.0,+04:18:26.3,209.30833333,4.30730556,1222.1,False,True,True,,unobserved,,,0,
ugc08882,UGC08882,13:57:14.7,+54:06:03.2,209.31125,54.10088889,343.5,True,True,True,Group17,unobserved,,,0,
galexascj13572,GALEXASCJ13572,13:57:23.8,+05:34:28.6,209.34916667,5.57461111,1055.0,True,True,True,Group07,unobserved,,,0,
wiseaj135737-3,WISEAJ135737.3,13:57:37.3,+39:28:54.2,209.40541667,39.48172222,1380.8,False,True,True,,unobserved,,,0,
mcg-09-23-021,MCG+09-23-021,13:57:37.7,+51:58:26.2,209.40708333,51.97394444,614.6,True,True,True,Group17,unobserved,,,0,
wiseaj135741-0,WISEAJ135741.0,13:57:41.0,+15:22:23.9,209.42083333,15.37330556,1258.0,False,True,True,,unobserved,,,0,
sdssj135749-50,SDSSJ135749.50,13:57:49.5,+42:13:29.5,209.45625,42.22486111,1368.0,False,True,True,,unobserved,,,0,
sdssj135843-41,SDSSJ135843.41,13:58:43.4,+14:15:40.8,209.68083333,14.26133333,1289.0,False,True,True,,unobserved,,,0,
wiseaj135845-0,WISEAJ135845.0,13:58:45.0,+24:09:05.0,209.6875,24.15138889,970.0,True,True,True,Group07,unobserved,,,0,
sdssj135911-50,SDSSJ135911.50,13:59:11.5,+04:09:22.5,209.79791667,4.15625,1226.5,False,True,True,,unobserved,,,0,
wiseaj135919-2,WISEAJ135919.2,13:59:19.3,-03:35:27.7,209.83041667,-3.59102778,1319.0,False,True,True,,unobserved,,,0,
wiseaj135922-6,WISEAJ135922.6,13:59:22.7,-02:00:10.6,209.84458333,-2.00294444,1199.2,False,True,True,,unobserved,,,0,
sdssj135929-36,SDSSJ135929.36,13:59:29.4,+03:53:15.5,209.8725,3.88763889,92.1,True,True,True,Group07,unobserved,,,0,
wiseaj140037-7,WISEAJ140037.7,14:00:37.7,+04:23:32.3,210.15708333,4.39230556,146.8,True,True,True,Group08,unobserved,,,0,
wiseaj140056-9,WISEAJ140056.9,14:00:56.9,+04:24:09.4,210.23708333,4.40261111,907.3,True,True,True,Group08,unobserved,,,0,
wiseaj140115-2,WISEAJ140115.2,14:01:15.3,+35:19:53.8,210.31375,35.33161111,98.9,True,True,True,Group08,unobserved,,,0,
wiseaj140138-2,WISEAJ140138.2,14:01:38.2,+04:11:04.0,210.40916667,4.18444444,84.0,True,True,True,Group08,unobserved,,,0,
wiseaj140205-1,WISEAJ140205.1,14:02:05.2,+53:59:15.6,210.52166667,53.98766667,113.9,True,True,True,Group17,unobserved,,,0,
wiseaj140221-8,WISEAJ140221.8,14:02:21.8,+61:39:03.3,210.59083333,61.65091667,1210.0,False,True,True,,unobserved,,,0,
wiseaj140236-1,WISEAJ140236.1,14:02:36.1,+39:13:13.1,210.65041667,39.22030556,1326.4,False,True,True,,unobserved,,,0,
messier101,MESSIER101,14:03:12.5,+54:20:56.2,210.80208333,54.34894444,241.0,True,True,True,Group17,unobserved,,,0,
sdssj140321-45,SDSSJ140321.45,14:03:21.5,+58:04:03.4,210.83958333,58.06761111,692.9,True,True,True,Group17,unobserved,,,0,
eso510-ig052,ESO510-IG052,14:03:34.6,-27:16:47.4,210.89416667,-27.27983333,1326.9,False,False,True,,unobserved,,,0,
sbs1401-490,SBS1401+490,14:03:44.7,+48:45:58.8,210.93625,48.76633333,756.8,True,True,True,Group17,unobserved,,,0,
ic4363,IC4363,14:04:12.3,-09:38:30.3,211.05125,-9.64175,848.1,True,True,True,Group08,unobserved,,,0,
ugc08986,UGC08986,14:04:15.8,+04:06:43.8,211.06583333,4.11216667,1245.0,False,True,True,,unobserved,,,0,
ugc08995,UGC08995,14:04:47.4,+08:48:03.8,211.1975,8.80105556,1233.9,False,True,True,,unobserved,,,0,
ngc5474,NGC5474,14:05:01.6,+53:39:44.2,211.25666667,53.66227778,262.0,True,True,True,Group17,unobserved,,,0,
ngc5477,NGC5477,14:05:33.3,+54:27:40.2,211.38875,54.46116667,314.8,True,True,True,Group17,unobserved,,,0,
wiseaj140549-5,WISEAJ140549.5,14:05:49.5,+36:59:43.8,211.45625,36.9955,869.4,True,True,True,Group08,unobserved,,,0,
ngc5470,NGC5470,14:06:31.9,+06:01:46.9,211.63291667,6.02969444,1015.6,True,True,True,Group08,unobserved,,,0,
wiseaj140724-0,WISEAJ140724.0,14:07:24.0,+28:31:50.2,211.85,28.53061111,299.8,True,True,True,Group08,unobserved,,,0,
ngc5486,NGC5486,14:07:25.0,+55:06:11.6,211.85416667,55.10322222,1367.8,False,True,True,,unobserved,,,0,
sdssj140749-39,SDSSJ140749.39,14:07:49.4,+46:48:24.2,211.95583333,46.80672222,691.2,True,True,True,Group17,unobserved,,,0,
sdssj140803-59,SDSSJ140803.59,14:08:03.6,+43:46:18.0,212.015,43.77166667,89.9,True,True,True,Group17,unobserved,,,0,
wiseaj140815-6,WISEAJ140815.6,14:08:15.6,+43:45:40.6,212.065,43.76127778,157.1,True,True,True,Group17,unobserved,,,0,
wiseaj141005-8,WISEAJ141005.8,14:10:05.8,-01:34:49.0,212.52416667,-1.58027778,-12.3,True,True,True,Group08,unobserved,,,0,
wiseaj141043-9,WISEAJ141043.9,14:10:43.9,-00:52:42.4,212.68291667,-0.87844444,325.3,True,True,True,Group08,unobserved,,,0,
ngc5523,NGC5523,14:14:52.4,+25:19:03.7,213.71833333,25.31769444,1043.9,True,True,True,Group08,unobserved,,,0,
wiseaj141453-3,WISEAJ141453.3,14:14:53.4,+55:03:19.6,213.7225,55.05544444,1289.1,False,True,True,,unobserved,,,0,
kug1413-573,KUG1413+573,14:15:09.4,+57:05:13.2,213.78916667,57.087,320.2,True,True,True,Group17,unobserved,,,0,
wiseaj141544-3,WISEAJ141544.3,14:15:44.4,+33:20:52.9,213.935,33.34802778,972.9,True,True,True,Group08,unobserved,,,0,
ugc09128,UGC09128,14:15:56.3,+23:03:18.0,213.98458333,23.055,152.9,True,True,True,Group08,unobserved,,,0,
sbs1415-437,SBS1415+437,14:17:01.4,+43:30:06.1,214.25583333,43.50169444,616.1,True,True,True,Group17,unobserved,,,0,
wiseaj141830-3,WISEAJ141830.3,14:18:30.4,+51:42:51.9,214.62666667,51.71441667,730.2,True,True,True,Group17,unobserved,,,0,
wiseaj141853-5,WISEAJ141853.5,14:18:53.5,+09:17:29.5,214.72291667,9.29152778,1201.4,False,True,True,,unobserved,,,0,
ugc09169,UGC09169,14:19:44.6,+09:21:45.2,214.93583333,9.36255556,1271.7,False,True,True,,unobserved,,,0,
ngc5585,NGC5585,14:19:48.2,+56:43:46.1,214.95083333,56.72947222,303.1,True,True,True,Group17,unobserved,,,0,
